J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L003,114.00,2210-0000,"","",1000,Deferred Rent Liability
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L003,-60.00,5000-0010,"","",1000,Insurance Revenue
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L003,12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L003,27.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L003,26.00,"","","",1000,Discount Expense - Rental Income
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L003,-12.00,5000-0010,"","",1000,Insurance Revenue
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L003,-53.00,4500-1001,"","",1000,Rental Revenue
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L003,-22.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L003,-296.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L003,22.00,2210-0000,"","",1000,Deferred Insurance Liability
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L003,296.00,2210-0000,"","",1000,Deferred Rent Liability
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L003,-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L003,-173.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L003,-30.50,2210-0000,"","",1000,Accrued Discounts
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L003,12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L003,142.00,2210-0000,"","",1000,Deferred Rent Liability
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L003,61.50,"","","",1000,Discount Expense - Rental Income
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L003,12.00,5000-0010,"","",1000,Insurance Revenue
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L003,-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L003,-401.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L003,12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L003,266.00,2210-0000,"","",1000,Deferred Rent Liability
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L003,12.00,5000-0010,"","",1000,Insurance Revenue
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L003,135.00,4500-1001,"","",1000,Rental Revenue
J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L003,-12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
